date,bv,data,txtype
2019-04-16T13:56:00Z,12.004,42496,1
2019-04-16T14:01:00Z,12.004,42496,1
2019-04-16T14:01:00Z,12.238,42496,1
2019-04-16T14:06:00Z,12.004,42496,1
2019-04-16T14:06:00Z,12.238,42496,1
2019-04-16T14:11:00Z,12.004,42496,1
2019-04-16T14:11:00Z,12.238,42496,1
2019-04-16T14:16:00Z,12.004,42495,1
2019-04-16T14:21:00Z,12.004,42496,1
2019-04-16T14:26:00Z,12.004,42496,1
2019-04-16T14:31:00Z,12.004,42497,1
2019-04-16T14:36:00Z,12.004,42498,1
2019-04-16T14:41:00Z,12.004,42495,1
2019-04-16T14:46:00Z,12.004,42494,1
2019-04-16T14:51:00Z,12.004,42492,1
2019-04-16T14:56:00Z,12.004,42491,1
2019-04-16T15:01:00Z,12.004,42491,1
2019-04-16T15:06:00Z,12.004,42494,1
2019-04-16T15:11:00Z,12.004,42494,1
2019-04-16T15:16:00Z,12.004,42492,1
2019-04-16T15:16:00Z,12.238,42492,1
2019-04-16T15:21:00Z,12.004,42490,1
2019-04-16T15:21:00Z,12.238,42490,1
2019-04-16T15:26:00Z,12.004,42490,1
2019-04-16T15:26:00Z,12.238,42490,1
2019-04-16T15:31:00Z,12.004,42490,1
2019-04-16T15:31:00Z,12.238,42490,1
2019-04-16T15:36:00Z,12.004,42493,1
2019-04-16T15:36:00Z,12.238,42493,1
2019-04-16T15:41:00Z,12.004,42493,1
2019-04-16T15:41:00Z,12.238,42493,1
2019-04-16T15:46:00Z,12.004,42493,1
2019-04-16T15:46:00Z,12.238,42493,1
2019-04-16T15:51:00Z,12.238,42492,1
2019-04-16T15:51:00Z,12.004,42492,1
2019-04-16T15:56:00Z,12.004,42490,1
2019-04-16T15:56:00Z,12.238,42490,1
2019-04-16T16:01:00Z,12.004,42490,1
2019-04-16T16:01:00Z,12.238,42490,1
2019-04-16T16:06:00Z,12.004,42489,1
2019-04-16T16:06:00Z,12.238,42489,1
2019-04-16T16:11:00Z,12.238,42490,1
2019-04-16T16:11:00Z,12.004,42490,1
2019-04-16T16:16:00Z,12.238,42490,1
2019-04-16T16:21:00Z,12.238,42490,1
2019-04-16T16:26:00Z,12.238,42490,1
2019-04-16T16:31:00Z,12.238,42490,1
2019-04-16T16:36:00Z,12.238,42489,1
2019-04-16T16:41:00Z,12.238,42489,1
2019-04-16T16:46:00Z,12.238,42489,1
2019-04-16T16:51:00Z,12.238,42489,1
2019-04-16T16:56:00Z,12.238,42490,1
2019-04-16T17:01:00Z,12.238,42490,1
2019-04-16T17:04:00Z,12.004,42489,6
2019-04-16T17:06:00Z,12.238,42489,1
2019-04-16T17:11:00Z,12.238,42489,1
2019-04-16T17:16:00Z,12.706,42488,1
2019-04-16T17:16:00Z,12.238,42488,1
2019-04-16T17:21:00Z,12.706,42488,1
2019-04-16T17:21:00Z,12.238,42488,1
2019-04-16T17:26:00Z,12.706,42487,1
2019-04-16T17:26:00Z,12.238,42487,1
2019-04-16T17:31:00Z,12.706,42487,1
2019-04-16T17:31:00Z,12.238,42487,1
2019-04-16T17:36:00Z,12.706,42487,1
2019-04-16T17:36:00Z,12.238,42487,1
2019-04-16T17:41:00Z,12.238,42487,1
2019-04-16T17:41:00Z,12.706,42487,1
2019-04-16T17:46:00Z,12.238,42486,1
2019-04-16T17:46:00Z,12.706,42486,1
2019-04-16T17:51:00Z,12.238,42486,1
2019-04-16T17:51:00Z,12.706,42486,1
2019-04-16T17:56:00Z,12.238,42486,1
2019-04-16T17:56:00Z,12.706,42486,1
2019-04-16T18:01:00Z,12.238,42486,1
2019-04-16T18:01:00Z,12.706,42486,1
2019-04-16T18:06:00Z,12.706,42486,1
2019-04-16T18:06:00Z,12.238,42486,1
2019-04-16T18:11:00Z,12.706,42486,1
2019-04-16T18:11:00Z,12.238,42486,1
2019-04-16T18:16:00Z,12.706,42485,1
2019-04-16T18:16:00Z,13.408,42485,1
2019-04-16T18:21:00Z,13.408,42485,1
2019-04-16T18:21:00Z,12.706,42485,1
2019-04-16T18:26:00Z,12.706,42485,1
2019-04-16T18:26:00Z,13.408,42485,1
2019-04-16T18:31:00Z,13.408,42485,1
2019-04-16T18:31:00Z,12.706,42485,1
2019-04-16T18:36:00Z,13.408,42485,1
2019-04-16T18:36:00Z,12.706,42485,1
2019-04-16T18:41:00Z,12.706,42484,1
2019-04-16T18:41:00Z,13.408,42484,1
2019-04-16T18:46:00Z,12.706,42484,1
2019-04-16T18:46:00Z,13.408,42484,1
2019-04-16T18:51:00Z,12.706,42484,1
2019-04-16T18:51:00Z,13.408,42484,1
2019-04-16T18:56:00Z,12.706,42484,1
2019-04-16T18:56:00Z,13.408,42484,1
2019-04-16T19:01:00Z,12.706,42484,1
2019-04-16T19:01:00Z,13.408,42484,1
2019-04-16T19:06:00Z,13.408,42484,1
2019-04-16T19:06:00Z,12.706,42484,1
2019-04-16T19:11:00Z,12.706,42484,1
2019-04-16T19:11:00Z,13.408,42484,1
2019-04-16T19:16:00Z,13.408,42484,1
2019-04-16T19:16:00Z,13.174,42484,1
2019-04-16T19:21:00Z,13.408,42484,1
2019-04-16T19:21:00Z,13.174,42484,1
2019-04-16T19:26:00Z,13.174,42484,1
2019-04-16T19:26:00Z,13.408,42484,1
2019-04-16T19:31:00Z,13.408,42484,1
2019-04-16T19:31:00Z,13.174,42484,1
2019-04-16T19:36:00Z,13.174,42484,1
2019-04-16T19:36:00Z,13.408,42484,1
2019-04-16T19:41:00Z,13.174,42484,1
2019-04-16T19:41:00Z,13.408,42484,1
2019-04-16T19:46:00Z,13.174,42484,1
2019-04-16T19:46:00Z,13.408,42484,1
2019-04-16T19:51:00Z,13.174,42484,1
2019-04-16T19:51:00Z,13.408,42484,1
2019-04-16T19:56:00Z,13.408,42483,1
2019-04-16T19:56:00Z,13.174,42483,1
2019-04-16T20:01:00Z,13.174,42483,1
2019-04-16T20:01:00Z,13.408,42483,1
2019-04-16T20:06:00Z,13.174,42483,1
2019-04-16T20:06:00Z,13.408,42483,1
2019-04-16T20:11:00Z,13.174,42483,1
2019-04-16T20:11:00Z,13.408,42483,1
2019-04-16T20:16:00Z,13.174,42484,1
2019-04-16T20:16:00Z,12.94,42484,1
2019-04-16T20:21:00Z,13.174,42485,1
2019-04-16T20:21:00Z,12.94,42485,1
2019-04-16T20:26:00Z,12.94,42486,1
2019-04-16T20:26:00Z,13.174,42486,1
2019-04-16T20:31:00Z,12.94,42486,1
2019-04-16T20:31:00Z,13.174,42486,1
2019-04-16T20:36:00Z,12.94,42486,1
2019-04-16T20:36:00Z,13.174,42486,1
2019-04-16T20:41:00Z,12.94,42486,1
2019-04-16T20:41:00Z,13.174,42486,1
2019-04-16T20:46:00Z,13.174,42486,1
2019-04-16T20:46:00Z,12.94,42486,1
2019-04-16T20:51:00Z,13.174,42486,1
2019-04-16T20:51:00Z,12.94,42486,1
2019-04-16T20:56:00Z,13.174,42485,1
2019-04-16T20:56:00Z,12.94,42485,1
2019-04-16T21:01:00Z,12.94,42485,1
2019-04-16T21:01:00Z,13.174,42485,1
2019-04-16T21:06:00Z,12.94,42485,1
2019-04-16T21:06:00Z,13.174,42485,1
2019-04-16T21:11:00Z,12.94,42485,1
2019-04-16T21:11:00Z,13.174,42485,1
2019-04-16T21:16:00Z,12.94,42486,1
2019-04-16T21:16:00Z,13.174,42486,1
2019-04-16T21:21:00Z,13.174,42485,1
2019-04-16T21:21:00Z,12.94,42485,1
2019-04-16T21:26:00Z,12.94,42485,1
2019-04-16T21:26:00Z,13.174,42485,1
2019-04-16T21:31:00Z,13.174,42484,1
2019-04-16T21:31:00Z,12.94,42484,1
2019-04-16T21:36:00Z,12.94,42484,1
2019-04-16T21:36:00Z,13.174,42484,1
2019-04-16T21:41:00Z,12.94,42484,1
2019-04-16T21:41:00Z,13.174,42484,1
2019-04-16T21:46:00Z,12.94,42484,1
2019-04-16T21:46:00Z,13.174,42484,1
2019-04-16T21:51:00Z,12.94,42484,1
2019-04-16T21:51:00Z,13.174,42484,1
2019-04-16T21:56:00Z,12.94,42484,1
2019-04-16T21:56:00Z,13.174,42484,1
2019-04-16T22:01:00Z,13.174,42483,1
2019-04-16T22:01:00Z,12.94,42483,1
2019-04-16T22:06:00Z,13.174,42483,1
2019-04-16T22:06:00Z,12.94,42483,1
2019-04-16T22:11:00Z,13.174,42483,1
2019-04-16T22:11:00Z,12.94,42483,1
2019-04-16T22:16:00Z,13.174,42483,1
2019-04-16T22:16:00Z,12.706,42483,1
2019-04-16T22:21:00Z,13.174,42483,1
2019-04-16T22:21:00Z,12.706,42483,1
2019-04-16T22:26:00Z,12.706,42483,1
2019-04-16T22:26:00Z,13.174,42483,1
2019-04-16T22:31:00Z,12.706,42483,1
2019-04-16T22:31:00Z,13.174,42483,1
2019-04-16T22:36:00Z,13.174,42483,1
2019-04-16T22:36:00Z,12.706,42483,1
2019-04-16T22:41:00Z,13.174,42483,1
2019-04-16T22:41:00Z,12.706,42483,1
2019-04-16T22:46:00Z,13.174,42484,1
2019-04-16T22:46:00Z,12.706,42484,1
2019-04-16T22:51:00Z,13.174,42484,1
2019-04-16T22:51:00Z,12.706,42484,1
2019-04-16T22:56:00Z,12.706,42482,1
2019-04-16T22:56:00Z,13.174,42482,1
2019-04-16T23:01:00Z,12.706,42480,1
2019-04-16T23:01:00Z,13.174,42480,1
2019-04-16T23:06:00Z,13.174,42479,1
2019-04-16T23:06:00Z,12.706,42479,1
2019-04-16T23:11:00Z,13.174,42479,1
2019-04-16T23:11:00Z,12.706,42479,1
2019-04-16T23:16:00Z,13.174,42478,1
2019-04-16T23:16:00Z,12.706,42478,1
2019-04-16T23:21:00Z,12.706,42478,1
2019-04-16T23:21:00Z,13.174,42478,1
2019-04-16T23:26:00Z,13.174,42478,1
2019-04-16T23:26:00Z,12.706,42478,1
2019-04-16T23:31:00Z,12.706,42477,1
2019-04-16T23:31:00Z,13.174,42477,1
2019-04-16T23:36:00Z,12.706,42477,1
2019-04-16T23:36:00Z,13.174,42477,1
2019-04-16T23:41:00Z,13.174,42477,1
2019-04-16T23:41:00Z,12.706,42477,1
2019-04-16T23:46:00Z,12.706,42477,1
2019-04-16T23:46:00Z,13.174,42477,1
2019-04-16T23:51:00Z,13.174,42478,1
2019-04-16T23:51:00Z,12.706,42478,1
2019-04-16T23:56:00Z,13.174,42478,1
2019-04-16T23:56:00Z,12.706,42478,1
2019-04-17T00:01:00Z,13.174,42478,1
2019-04-17T00:01:00Z,12.706,42478,1
2019-04-17T00:06:00Z,13.174,42478,1
2019-04-17T00:06:00Z,12.706,42478,1
2019-04-17T00:11:00Z,12.706,42478,1
2019-04-17T00:11:00Z,13.174,42478,1
2019-04-17T00:16:00Z,13.174,42476,1
2019-04-17T00:21:00Z,13.174,42476,1
2019-04-17T00:26:00Z,13.174,42476,1
2019-04-17T00:31:00Z,13.174,42476,1
