Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
,0,1,611,0.031280797512216,2,-159.374046999999990,22.199978000000002,-159.404799999999994,22.205700000000000,169.459894952410139
,0,1,610,0.033138616341081,3,-159.374046999999990,22.199978000000002,-159.406200000000013,22.207999999999998,165.991013476826623
,0,1,609,0.035246738351746,4,-159.374046999999990,22.199978000000002,-159.407201500000014,22.211940930000001,160.159353778285293
,0,1,615,0.040158787934994,5,-159.374046999999990,22.199978000000002,-159.337500000000006,22.183333330000000,-24.486033913529536
,0,1,614,0.046726716265954,6,-159.374046999999990,22.199978000000002,-159.331940000000003,22.179720000000000,-25.692563438182962
,0,1,613,0.052114622640859,7,-159.374046999999990,22.199978000000002,-159.323599999999999,22.186900000000001,-14.533548511108078
,0,1,604,0.069892619732007,8,-159.374046999999990,22.199978000000002,-159.443000000000012,22.211400000000001,170.594415608438879
,0,1,607,0.083953850971837,9,-159.374046999999990,22.199978000000002,-159.457999999999998,22.199600000000000,-179.742026392101707
,0,1,598,0.088124195541790,10,-159.374046999999990,22.199978000000002,-159.312000000000012,22.137399700000000,-45.244260701787731
,0,1,608,0.094567272668828,11,-159.374046999999990,22.199978000000002,-159.466388899999998,22.179583330000000,-167.545567911908734
,0,1,591,0.098557071744044,12,-159.374046999999990,22.199978000000002,-159.385600000000011,22.102100400000001,-96.731769860459508
,0,1,602,0.099039810068684,13,-159.374046999999990,22.199978000000002,-159.472200799999996,22.213196000000000,172.330335648185240
,0,1,606,0.101728016445817,14,-159.374046999999990,22.199978000000002,-159.474313999999993,22.217157000000000,170.277766531116043
,0,1,597,0.102191089629079,15,-159.374046999999990,22.199978000000002,-159.317204000000004,22.115055139999999,-56.203680530169819
,0,1,592,0.106392442837829,16,-159.374046999999990,22.199978000000002,-159.375799999999998,22.093599999999999,-90.944090049650285
,0,1,605,0.106445524532512,17,-159.374046999999990,22.199978000000002,-159.477699999999999,22.224200000000000,166.846949830969606
,0,1,596,0.114896460750538,18,-159.374046999999990,22.199978000000002,-159.327799999999996,22.094799999999999,-66.264801302875739
,0,1,595,0.117166496461236,19,-159.374046999999990,22.199978000000002,-159.378600000000006,22.082899999999999,-92.227030679345390
,0,1,594,0.119735407849976,20,-159.374046999999990,22.199978000000002,-159.366199999999992,22.080500000000001,-86.242360957274613
,0,1,593,0.119954980275934,21,-159.374046999999990,22.199978000000002,-159.365900000000011,22.080300000000001,-86.105636264733420
,0,1,603,0.121066053796447,22,-159.374046999999990,22.199978000000002,-159.495100000000008,22.198200199999999,-179.158607266251039
,0,1,581,0.126270312915912,23,-159.374046999999990,22.199978000000002,-159.395888899999989,22.075611110000001,-99.960971921130437
,0,1,579,0.127803501880820,24,-159.374046999999990,22.199978000000002,-159.376599999999996,22.072199999999999,-91.144615390206766
,0,1,580,0.127905517054585,25,-159.374046999999990,22.199978000000002,-159.376700000000000,22.072099999999999,-91.188507017601026
,0,1,573,0.135666750895126,26,-159.374046999999990,22.199978000000002,-159.395999999999987,22.066099200000000,-99.312297284627647
,0,1,575,0.135797127705268,27,-159.374046999999990,22.199978000000002,-159.396199999999993,22.065999999999999,-99.388796846145908
,0,1,577,0.140968606054682,28,-159.374046999999990,22.199978000000002,-159.365000000000009,22.059300000000000,-86.320376422249922
,0,1,574,0.145581798354958,29,-159.374046999999990,22.199978000000002,-159.400535800000000,22.056826319999999,-100.483439199559299
,0,1,571,0.166358779687282,30,-159.374046999999990,22.199978000000002,-159.467722199999997,22.062500000000000,-124.269860186400592
,0,1,578,0.166566418295559,31,-159.374046999999990,22.199978000000002,-159.340537899999987,22.036816999999999,-78.394286361311103
,0,1,601,0.175456881007865,32,-159.374046999999990,22.199978000000002,-159.549200000000013,22.210300000000000,176.627383908485115
,0,1,572,0.176439295798415,33,-159.374046999999990,22.199978000000002,-159.386799999999994,22.024000200000000,-94.144942931550403
,0,1,576,0.176553794331927,34,-159.374046999999990,22.199978000000002,-159.387000000000000,22.023900000000001,-94.207327455005441
,0,1,570,0.178945392552123,35,-159.374046999999990,22.199978000000002,-159.497972199999992,22.070888889999999,-133.830780846095735
,0,1,600,0.182296427979846,36,-159.374046999999990,22.199978000000002,-159.556299999999993,22.195999100000002,-178.749332147765500
,0,1,599,0.182398592903022,37,-159.374046999999990,22.199978000000002,-159.556399999999996,22.195900000000002,-178.718895495751724
,0,1,569,0.204013586911183,38,-159.374046999999990,22.199978000000002,-159.536111099999999,22.076055560000000,-142.596635691778090
,0,1,560,0.208251678247740,39,-159.374046999999990,22.199978000000002,-159.358599999999996,21.992300000000000,-85.746197576650147
,0,1,559,0.216006978343296,40,-159.374046999999990,22.199978000000002,-159.337999999999994,21.986999999999998,-80.393600849022675
,0,2,311,0.009446205178913,1,-156.355928000000006,20.887343999999999,-156.364046699999989,20.892172819999999,149.256770956912192
,0,2,314,0.012541771541616,2,-156.355928000000006,20.887343999999999,-156.350927100000007,20.875842389999999,-66.500596416208651
,0,2,313,0.014710472563026,3,-156.355928000000006,20.887343999999999,-156.348998700000010,20.900320239999999,61.897824781126722
,0,2,317,0.023008772544305,4,-156.355928000000006,20.887343999999999,-156.333840299999991,20.893788929999999,16.266621381104070
,0,2,308,0.023160899214448,5,-156.355928000000006,20.887343999999999,-156.375914899999998,20.875641389999998,-149.650429095302599
,0,2,312,0.024483082457755,6,-156.355928000000006,20.887343999999999,-156.367935399999993,20.866007560000000,-119.369282821618356
,0,2,305,0.024867343935882,7,-156.355928000000006,20.887343999999999,-156.379110400000002,20.896341840000002,158.787154978376037
,0,2,306,0.025243561903389,8,-156.355928000000006,20.887343999999999,-156.373849400000012,20.905122100000000,135.229987565855339
,0,2,318,0.025687284130379,9,-156.355928000000006,20.887343999999999,-156.340517699999992,20.866792619999998,-53.135874917587842
,0,2,334,0.026298154394259,10,-156.355928000000006,20.887343999999999,-156.329644000000002,20.888206709999999,1.879923254149937
,0,2,307,0.026772817961596,11,-156.355928000000006,20.887343999999999,-156.374115799999998,20.906990570000001,132.791955219208774
,0,2,332,0.028109137756432,12,-156.355928000000006,20.887343999999999,-156.345516900000007,20.913454009999999,68.260862812132103
,0,2,319,0.029583638288091,13,-156.355928000000006,20.887343999999999,-156.348566199999993,20.858690979999999,-75.590705193764009
,0,2,333,0.033617439214081,14,-156.355928000000006,20.887343999999999,-156.361397899999986,20.920513450000001,99.364240631852127
,0,2,303,0.034474398781447,15,-156.355928000000006,20.887343999999999,-156.388208899999995,20.875243269999999,-159.451124791598289
,0,2,309,0.037932252666889,16,-156.355928000000006,20.887343999999999,-156.380516199999988,20.858460160000000,-130.407045905405113
,0,2,315,0.038488758060667,17,-156.355928000000006,20.887343999999999,-156.350799499999994,20.849198449999999,-82.342752751299216
,0,2,335,0.039397803313566,18,-156.355928000000006,20.887343999999999,-156.340195499999993,20.923464289999998,66.464056360673382
,0,2,302,0.041222951454154,19,-156.355928000000006,20.887343999999999,-156.396366199999989,20.895349230000001,168.802384933887311
,0,2,304,0.051240968755413,20,-156.355928000000006,20.887343999999999,-156.406084200000009,20.876856270000001,-168.189542930965075
,0,2,310,0.051887937717434,21,-156.355928000000006,20.887343999999999,-156.386806400000012,20.845644090000000,-126.519607675214630
,0,2,316,0.052884586664005,22,-156.355928000000006,20.887343999999999,-156.355634100000003,20.834460230000001,-89.681583664710459
,0,2,338,0.053176104407919,23,-156.355928000000006,20.887343999999999,-156.303059999999988,20.893059999999998,6.170754138569864
,0,2,337,0.053332126318394,24,-156.355928000000006,20.887343999999999,-156.322499999999991,20.928899800000000,51.186370285139326
,0,2,301,0.053725454315348,25,-156.355928000000006,20.887343999999999,-156.402062199999989,20.859811109999999,-149.171247923909817
,0,2,296,0.054088999990747,26,-156.355928000000006,20.887343999999999,-156.409999999999997,20.888700000000000,178.563456199705598
,0,2,298,0.054899680287222,27,-156.355928000000006,20.887343999999999,-156.410419399999995,20.894026980000000,173.007999600617609
,0,2,320,0.057655699968778,28,-156.355928000000006,20.887343999999999,-156.330700000000007,20.835500700000001,-64.051507123979675
,0,2,336,0.058737966962619,29,-156.355928000000006,20.887343999999999,-156.307184900000010,20.920119889999999,33.917719712268564
,0,2,297,0.059223830406331,30,-156.355928000000006,20.887343999999999,-156.414269999999988,20.897525999999999,170.100294499437609
