,date,data,bv,txtype
555,2021-11-03T16:50:00Z,991,12.706,1
556,2021-11-03T16:50:00Z,991,13.174,1
557,2021-11-03T16:55:00Z,991,13.174,1
558,2021-11-03T16:55:00Z,991,12.706,1
559,2021-11-03T17:00:00Z,991,12.706,1
560,2021-11-03T17:00:00Z,991,13.174,1
561,2021-11-03T17:05:00Z,991,12.706,1
562,2021-11-03T17:05:00Z,991,13.174,1
563,2021-11-03T17:10:00Z,991,13.174,1
564,2021-11-03T17:10:00Z,991,12.706,1
565,2021-11-03T17:15:00Z,992,13.174,1
566,2021-11-03T17:15:00Z,992,12.706,1
567,2021-11-03T17:20:00Z,992,13.174,1
568,2021-11-03T17:20:00Z,992,12.706,1
569,2021-11-03T17:25:00Z,991,13.174,1
570,2021-11-03T17:25:00Z,991,12.706,1
571,2021-11-03T17:30:00Z,991,13.174,1
572,2021-11-03T17:30:00Z,991,12.706,1
573,2021-11-03T17:35:00Z,991,13.174,1
574,2021-11-03T17:35:00Z,991,12.706,1
575,2021-11-03T17:40:00Z,991,13.174,1
576,2021-11-03T17:40:00Z,991,12.706,1
577,2021-11-03T17:45:00Z,992,13.174,1
578,2021-11-03T17:50:00Z,992,13.174,1
579,2021-11-03T17:55:00Z,993,13.174,1
580,2021-11-03T18:00:00Z,992,13.174,1
581,2021-11-03T18:05:00Z,993,13.174,1
582,2021-11-03T18:10:00Z,993,13.174,1
583,2021-11-03T18:15:00Z,994,13.174,1
584,2021-11-03T18:20:00Z,994,13.174,1
585,2021-11-03T18:25:00Z,995,13.174,1
586,2021-11-03T18:30:00Z,996,13.174,1
587,2021-11-03T18:35:00Z,996,13.174,1
588,2021-11-03T18:40:00Z,996,13.174,1
589,2021-11-03T18:45:00Z,996,13.174,1
590,2021-11-03T18:50:00Z,996,13.174,1
591,2021-11-03T18:55:00Z,997,13.174,1
592,2021-11-03T19:00:00Z,996,13.174,1
593,2021-11-03T19:05:00Z,996,13.174,1
594,2021-11-03T19:10:00Z,997,13.174,1
595,2021-11-03T19:15:00Z,997,13.174,1
596,2021-11-03T19:20:00Z,998,13.174,1
597,2021-11-03T19:25:00Z,998,13.174,1
598,2021-11-03T19:30:00Z,998,13.174,1
599,2021-11-03T19:35:00Z,997,13.174,1
600,2021-11-03T19:40:00Z,998,13.174,1
601,2021-11-03T19:45:00Z,999,13.174,1
602,2021-11-03T19:50:00Z,998,13.174,1
603,2021-11-03T19:55:00Z,1000,13.174,1
604,2021-11-03T20:00:00Z,997,13.174,1
605,2021-11-03T20:05:00Z,998,13.174,1
606,2021-11-03T20:10:00Z,998,13.174,1
607,2021-11-03T20:15:00Z,999,13.174,1
608,2021-11-03T20:20:00Z,999,13.174,1
609,2021-11-03T20:25:00Z,999,13.174,1
610,2021-11-03T20:30:00Z,999,13.174,1
611,2021-11-03T20:35:00Z,998,13.174,1
612,2021-11-03T20:40:00Z,998,13.174,1
613,2021-11-03T20:45:00Z,998,13.174,1
614,2021-11-03T20:50:00Z,998,13.174,1
615,2021-11-03T20:55:00Z,997,13.174,1
616,2021-11-03T21:00:00Z,997,13.174,1
617,2021-11-03T21:05:00Z,998,13.174,1
618,2021-11-03T21:10:00Z,997,13.174,1
619,2021-11-03T21:15:00Z,996,13.174,1
620,2021-11-03T21:20:00Z,996,13.174,1
621,2021-11-03T21:25:00Z,996,13.174,1
622,2021-11-03T21:30:00Z,996,13.174,1
623,2021-11-03T21:35:00Z,997,13.174,1
624,2021-11-03T21:40:00Z,997,13.174,1
625,2021-11-03T21:45:00Z,998,13.174,1
626,2021-11-03T21:50:00Z,995,13.174,1
627,2021-11-03T21:55:00Z,996,13.174,1
628,2021-11-03T22:00:00Z,996,13.174,1
629,2021-11-03T22:05:00Z,995,13.174,1
630,2021-11-03T22:10:00Z,997,13.174,1
631,2021-11-03T22:15:00Z,996,13.174,1
632,2021-11-03T22:20:00Z,997,13.174,1
633,2021-11-03T22:25:00Z,996,13.174,1
634,2021-11-03T22:30:00Z,995,13.174,1
635,2021-11-03T22:35:00Z,996,13.174,1
636,2021-11-03T22:40:00Z,996,13.174,1
637,2021-11-03T22:45:00Z,993,13.174,1
638,2021-11-03T22:50:00Z,993,13.174,1
639,2021-11-03T22:55:00Z,995,13.174,1
640,2021-11-03T23:00:00Z,994,13.174,1
641,2021-11-03T23:05:00Z,994,13.174,1
642,2021-11-03T23:10:00Z,994,13.174,1
643,2021-11-03T23:15:00Z,991,13.174,1
644,2021-11-03T23:20:00Z,992,13.174,1
645,2021-11-03T23:25:00Z,994,13.174,1
646,2021-11-03T23:30:00Z,993,13.174,1
647,2021-11-03T23:35:00Z,993,13.174,1
648,2021-11-03T23:40:00Z,992,13.174,1
649,2021-11-03T23:45:00Z,993,13.174,1
650,2021-11-03T23:50:00Z,992,13.174,1
651,2021-11-03T23:55:00Z,993,13.174,1
652,2021-11-04T00:00:00Z,992,13.174,1
653,2021-11-04T00:05:00Z,993,13.174,1
654,2021-11-04T00:10:00Z,990,13.174,1
655,2021-11-04T00:15:00Z,992,13.174,1
656,2021-11-04T00:20:00Z,991,13.174,1
657,2021-11-04T00:25:00Z,992,13.174,1
658,2021-11-04T00:30:00Z,992,13.174,1
659,2021-11-04T00:35:00Z,990,13.174,1
660,2021-11-04T00:40:00Z,990,13.174,1
661,2021-11-04T00:45:00Z,989,13.174,1
662,2021-11-04T00:50:00Z,990,13.174,1
663,2021-11-04T00:55:00Z,990,13.174,1
664,2021-11-04T01:00:00Z,990,13.174,1
665,2021-11-04T01:05:00Z,990,13.174,1
666,2021-11-04T01:10:00Z,990,13.174,1
667,2021-11-04T01:15:00Z,990,13.174,1
668,2021-11-04T01:20:00Z,990,13.174,1
669,2021-11-04T01:25:00Z,989,13.174,1
670,2021-11-04T01:30:00Z,990,13.174,1
671,2021-11-04T01:35:00Z,989,13.174,1
672,2021-11-04T01:40:00Z,989,13.174,1
673,2021-11-04T01:45:00Z,989,13.174,1
674,2021-11-04T01:50:00Z,989,13.174,1
675,2021-11-04T01:55:00Z,990,13.174,1
676,2021-11-04T02:00:00Z,990,13.174,1
677,2021-11-04T02:05:00Z,990,13.174,1
678,2021-11-04T02:10:00Z,990,13.174,1
679,2021-11-04T02:15:00Z,990,13.174,1
680,2021-11-04T02:20:00Z,990,13.174,1
681,2021-11-04T02:25:00Z,990,13.174,1
682,2021-11-04T02:30:00Z,990,13.174,1
683,2021-11-04T02:35:00Z,991,13.174,1
684,2021-11-04T02:40:00Z,991,13.174,1
685,2021-11-04T02:45:00Z,990,13.174,1
686,2021-11-04T02:45:00Z,990,12.94,1
687,2021-11-04T02:50:00Z,991,13.174,1
688,2021-11-04T02:50:00Z,991,12.94,1
689,2021-11-04T02:55:00Z,991,12.94,1
690,2021-11-04T02:55:00Z,991,13.174,1
691,2021-11-04T03:00:00Z,991,13.174,1
692,2021-11-04T03:00:00Z,991,12.94,1
693,2021-11-04T03:05:00Z,991,13.174,1
694,2021-11-04T03:05:00Z,991,12.94,1
695,2021-11-04T03:10:00Z,991,13.174,1
696,2021-11-04T03:10:00Z,991,12.94,1
697,2021-11-04T03:15:00Z,991,12.94,1
698,2021-11-04T03:15:00Z,991,13.174,1
699,2021-11-04T03:20:00Z,991,12.94,1
700,2021-11-04T03:20:00Z,991,13.174,1
701,2021-11-04T03:25:00Z,992,13.174,1
702,2021-11-04T03:25:00Z,992,12.94,1
703,2021-11-04T03:30:00Z,991,12.94,1
704,2021-11-04T03:30:00Z,991,13.174,1
705,2021-11-04T03:31:00Z,991,12.94,6
706,2021-11-04T03:35:00Z,991,12.94,1
707,2021-11-04T03:35:00Z,991,13.174,1
708,2021-11-04T03:40:00Z,991,13.174,1
709,2021-11-04T03:40:00Z,991,12.94,1
710,2021-11-04T03:45:00Z,991,12.94,1
711,2021-11-04T03:45:00Z,991,12.706,1
712,2021-11-04T03:50:00Z,992,12.94,1
713,2021-11-04T03:50:00Z,992,12.706,1
714,2021-11-04T03:55:00Z,992,12.706,1
715,2021-11-04T03:55:00Z,992,12.94,1
716,2021-11-04T04:00:00Z,991,12.94,1
717,2021-11-04T04:00:00Z,991,12.706,1
718,2021-11-04T04:05:00Z,992,12.706,1
719,2021-11-04T04:05:00Z,992,12.94,1
720,2021-11-04T04:10:00Z,992,12.706,1
721,2021-11-04T04:10:00Z,992,12.94,1
722,2021-11-04T04:15:00Z,992,12.706,1
723,2021-11-04T04:15:00Z,992,12.94,1
724,2021-11-04T04:20:00Z,992,12.94,1
725,2021-11-04T04:20:00Z,992,12.706,1
726,2021-11-04T04:25:00Z,992,12.706,1
727,2021-11-04T04:25:00Z,992,12.94,1
728,2021-11-04T04:30:00Z,992,12.706,1
729,2021-11-04T04:30:00Z,992,12.94,1
730,2021-11-04T04:35:00Z,993,12.94,1
731,2021-11-04T04:35:00Z,993,12.706,1
732,2021-11-04T04:40:00Z,993,12.94,1
733,2021-11-04T04:40:00Z,993,12.706,1
734,2021-11-04T04:45:00Z,993,12.706,1
735,2021-11-04T04:50:00Z,993,12.706,1
736,2021-11-04T04:55:00Z,993,12.706,1
737,2021-11-04T05:00:00Z,994,12.706,1
738,2021-11-04T05:05:00Z,993,12.706,1
739,2021-11-04T05:10:00Z,994,12.706,1
740,2021-11-04T05:15:00Z,994,12.706,1
741,2021-11-04T05:20:00Z,994,12.706,1
742,2021-11-04T05:25:00Z,994,12.706,1
743,2021-11-04T05:30:00Z,994,12.706,1
744,2021-11-04T05:35:00Z,994,12.706,1
745,2021-11-04T05:40:00Z,995,12.706,1
746,2021-11-04T05:45:00Z,994,12.706,1
747,2021-11-04T05:50:00Z,995,12.706,1
748,2021-11-04T05:55:00Z,995,12.706,1
749,2021-11-04T06:00:00Z,995,12.706,1
750,2021-11-04T06:05:00Z,995,12.706,1
751,2021-11-04T06:10:00Z,995,12.706,1
752,2021-11-04T06:15:00Z,996,12.706,1
753,2021-11-04T06:20:00Z,996,12.706,1
754,2021-11-04T06:25:00Z,996,12.706,1
755,2021-11-04T06:30:00Z,996,12.706,1
756,2021-11-04T06:35:00Z,996,12.706,1
757,2021-11-04T06:40:00Z,997,12.706,1
758,2021-11-04T06:45:00Z,997,12.706,1
759,2021-11-04T06:50:00Z,997,12.706,1
760,2021-11-04T06:55:00Z,997,12.706,1
761,2021-11-04T07:00:00Z,996,12.706,1
762,2021-11-04T07:05:00Z,997,12.706,1
763,2021-11-04T07:10:00Z,996,12.706,1
764,2021-11-04T07:15:00Z,997,12.706,1
765,2021-11-04T07:20:00Z,997,12.706,1
766,2021-11-04T07:25:00Z,997,12.706,1
767,2021-11-04T07:30:00Z,997,12.706,1
768,2021-11-04T07:35:00Z,997,12.706,1
769,2021-11-04T07:40:00Z,996,12.706,1
770,2021-11-04T07:45:00Z,996,12.706,1
771,2021-11-04T07:50:00Z,997,12.706,1
772,2021-11-04T07:55:00Z,997,12.706,1
773,2021-11-04T08:00:00Z,997,12.706,1
774,2021-11-04T08:05:00Z,998,12.706,1
775,2021-11-04T08:10:00Z,998,12.706,1
776,2021-11-04T08:15:00Z,998,12.706,1
777,2021-11-04T08:20:00Z,998,12.706,1
778,2021-11-04T08:25:00Z,998,12.706,1
779,2021-11-04T08:30:00Z,998,12.706,1
780,2021-11-04T08:35:00Z,998,12.706,1
781,2021-11-04T08:40:00Z,998,12.706,1
782,2021-11-04T08:45:00Z,998,12.706,1
783,2021-11-04T08:50:00Z,998,12.706,1
784,2021-11-04T08:55:00Z,997,12.706,1
785,2021-11-04T09:00:00Z,998,12.706,1
786,2021-11-04T09:05:00Z,997,12.706,1
787,2021-11-04T09:10:00Z,998,12.706,1
788,2021-11-04T09:15:00Z,998,12.706,1
789,2021-11-04T09:20:00Z,997,12.706,1
790,2021-11-04T09:25:00Z,997,12.706,1
791,2021-11-04T09:30:00Z,997,12.706,1
792,2021-11-04T09:35:00Z,996,12.706,1
793,2021-11-04T09:40:00Z,997,12.706,1
794,2021-11-04T09:45:00Z,997,12.706,1
795,2021-11-04T09:50:00Z,997,12.706,1
796,2021-11-04T09:55:00Z,996,12.706,1
797,2021-11-04T10:00:00Z,997,12.706,1
798,2021-11-04T10:05:00Z,996,12.706,1
799,2021-11-04T10:10:00Z,996,12.706,1
800,2021-11-04T10:15:00Z,996,12.706,1
801,2021-11-04T10:20:00Z,996,12.706,1
802,2021-11-04T10:25:00Z,995,12.706,1
803,2021-11-04T10:30:00Z,996,12.706,1
804,2021-11-04T10:35:00Z,995,12.706,1
805,2021-11-04T10:40:00Z,995,12.706,1
806,2021-11-04T10:45:00Z,995,12.706,1
807,2021-11-04T10:50:00Z,995,12.706,1
808,2021-11-04T10:55:00Z,995,12.706,1
809,2021-11-04T11:00:00Z,994,12.706,1
810,2021-11-04T11:05:00Z,994,12.706,1
811,2021-11-04T11:10:00Z,994,12.706,1
812,2021-11-04T11:15:00Z,994,12.706,1
813,2021-11-04T11:20:00Z,993,12.706,1
814,2021-11-04T11:25:00Z,994,12.706,1
815,2021-11-04T11:30:00Z,994,12.706,1
816,2021-11-04T11:35:00Z,994,12.706,1
817,2021-11-04T11:40:00Z,993,12.706,1
818,2021-11-04T11:45:00Z,994,12.706,1
819,2021-11-04T11:50:00Z,994,12.706,1
820,2021-11-04T11:55:00Z,994,12.706,1
821,2021-11-04T12:00:00Z,994,12.706,1
822,2021-11-04T12:05:00Z,993,12.706,1
823,2021-11-04T12:10:00Z,993,12.706,1
824,2021-11-04T12:15:00Z,993,12.706,1
825,2021-11-04T12:20:00Z,993,12.706,1
826,2021-11-04T12:25:00Z,993,12.706,1
827,2021-11-04T12:30:00Z,993,12.706,1
828,2021-11-04T12:35:00Z,993,12.706,1
829,2021-11-04T12:40:00Z,993,12.706,1
830,2021-11-04T12:45:00Z,992,12.706,1
831,2021-11-04T12:50:00Z,992,12.706,1
832,2021-11-04T12:55:00Z,992,12.706,1
833,2021-11-04T13:00:00Z,991,12.706,1
834,2021-11-04T13:05:00Z,991,12.706,1
835,2021-11-04T13:10:00Z,991,12.706,1
836,2021-11-04T13:15:00Z,991,12.706,1
837,2021-11-04T13:20:00Z,991,12.706,1
838,2021-11-04T13:25:00Z,991,12.706,1
839,2021-11-04T13:30:00Z,991,12.706,1
840,2021-11-04T13:35:00Z,991,12.706,1
841,2021-11-04T13:40:00Z,991,12.706,1
842,2021-11-04T13:45:00Z,991,12.706,1
843,2021-11-04T13:50:00Z,991,12.706,1
844,2021-11-04T13:55:00Z,991,12.706,1
845,2021-11-04T14:00:00Z,991,12.706,1
846,2021-11-04T14:05:00Z,991,12.706,1
847,2021-11-04T14:10:00Z,991,12.706,1
848,2021-11-04T14:15:00Z,991,12.706,1
849,2021-11-04T14:20:00Z,991,12.706,1
850,2021-11-04T14:25:00Z,990,12.706,1
851,2021-11-04T14:30:00Z,991,12.706,1
852,2021-11-04T14:35:00Z,991,12.706,1
853,2021-11-04T14:40:00Z,991,12.706,1
854,2021-11-04T14:45:00Z,991,12.706,1
855,2021-11-04T14:50:00Z,991,12.706,1
856,2021-11-04T14:55:00Z,991,12.706,1
857,2021-11-04T15:00:00Z,991,12.706,1
858,2021-11-04T15:05:00Z,990,12.706,1
859,2021-11-04T15:10:00Z,991,12.706,1
860,2021-11-04T15:15:00Z,991,12.706,1
861,2021-11-04T15:20:00Z,991,12.706,1
862,2021-11-04T15:25:00Z,991,12.706,1
863,2021-11-04T15:30:00Z,992,12.706,1
864,2021-11-04T15:35:00Z,991,12.706,1
865,2021-11-04T15:40:00Z,991,12.706,1
866,2021-11-04T15:45:00Z,991,12.706,1
867,2021-11-04T15:50:00Z,991,12.706,1
868,2021-11-04T15:55:00Z,991,12.706,1
869,2021-11-04T16:00:00Z,992,12.706,1
870,2021-11-04T16:05:00Z,992,12.706,1
871,2021-11-04T16:10:00Z,992,12.706,1
872,2021-11-04T16:15:00Z,992,12.706,1
873,2021-11-04T16:20:00Z,993,12.706,1
874,2021-11-04T16:25:00Z,993,12.706,1
875,2021-11-04T16:30:00Z,993,12.706,1
876,2021-11-04T16:35:00Z,993,12.706,1
877,2021-11-04T16:40:00Z,993,12.706,1
878,2021-11-04T16:45:00Z,994,12.706,1
879,2021-11-04T16:45:00Z,994,12.94,1
880,2021-11-04T16:50:00Z,994,12.706,1
881,2021-11-04T16:50:00Z,994,12.94,1
882,2021-11-04T16:55:00Z,993,12.94,1
883,2021-11-04T16:55:00Z,993,12.706,1
884,2021-11-04T17:00:00Z,993,12.706,1
885,2021-11-04T17:00:00Z,993,12.94,1
886,2021-11-04T17:05:00Z,994,12.94,1
887,2021-11-04T17:05:00Z,994,12.706,1
888,2021-11-04T17:10:00Z,994,12.94,1
889,2021-11-04T17:10:00Z,994,12.706,1
890,2021-11-04T17:15:00Z,994,12.706,1
891,2021-11-04T17:15:00Z,994,12.94,1
892,2021-11-04T17:20:00Z,995,12.94,1
893,2021-11-04T17:20:00Z,995,12.706,1
894,2021-11-04T17:25:00Z,994,12.94,1
895,2021-11-04T17:25:00Z,994,12.706,1
896,2021-11-04T17:30:00Z,994,12.94,1
897,2021-11-04T17:30:00Z,994,12.706,1
898,2021-11-04T17:35:00Z,994,12.94,1
899,2021-11-04T17:35:00Z,994,12.706,1
900,2021-11-04T17:40:00Z,995,12.94,1
901,2021-11-04T17:40:00Z,995,12.706,1
902,2021-11-04T17:45:00Z,996,12.94,1
903,2021-11-04T17:45:00Z,996,13.174,1
904,2021-11-04T17:50:00Z,995,12.94,1
905,2021-11-04T17:50:00Z,995,13.174,1
906,2021-11-04T17:55:00Z,996,12.94,1
907,2021-11-04T17:55:00Z,996,13.174,1
908,2021-11-04T18:00:00Z,995,12.94,1
909,2021-11-04T18:00:00Z,995,13.174,1
910,2021-11-04T18:05:00Z,996,12.94,1
911,2021-11-04T18:05:00Z,996,13.174,1
912,2021-11-04T18:10:00Z,995,13.174,1
913,2021-11-04T18:10:00Z,995,12.94,1
914,2021-11-04T18:15:00Z,995,12.94,1
915,2021-11-04T18:15:00Z,995,13.174,1
916,2021-11-04T18:20:00Z,995,13.174,1
917,2021-11-04T18:20:00Z,995,12.94,1
918,2021-11-04T18:25:00Z,996,12.94,1
919,2021-11-04T18:25:00Z,996,13.174,1
920,2021-11-04T18:30:00Z,996,12.94,1
921,2021-11-04T18:30:00Z,996,13.174,1
922,2021-11-04T18:35:00Z,996,12.94,1
923,2021-11-04T18:35:00Z,996,13.174,1
924,2021-11-04T18:40:00Z,997,13.174,1
925,2021-11-04T18:40:00Z,997,12.94,1
926,2021-11-04T18:45:00Z,997,13.174,1
927,2021-11-04T18:50:00Z,997,13.174,1
928,2021-11-04T18:55:00Z,998,13.174,1
929,2021-11-04T19:00:00Z,998,13.174,1
930,2021-11-04T19:05:00Z,998,13.174,1
931,2021-11-04T19:10:00Z,999,13.174,1
932,2021-11-04T19:15:00Z,999,13.174,1
933,2021-11-04T19:20:00Z,999,13.174,1
934,2021-11-04T19:25:00Z,1000,13.174,1
935,2021-11-04T19:30:00Z,999,13.174,1
936,2021-11-04T19:35:00Z,999,13.174,1
937,2021-11-04T19:40:00Z,1000,13.174,1
938,2021-11-04T19:45:00Z,999,13.174,1
939,2021-11-04T19:50:00Z,998,13.174,1
940,2021-11-04T19:55:00Z,1000,13.174,1
941,2021-11-04T20:00:00Z,1000,13.174,1
942,2021-11-04T20:05:00Z,1000,13.174,1
943,2021-11-04T20:10:00Z,999,13.174,1
944,2021-11-04T20:15:00Z,999,13.174,1
945,2021-11-04T20:20:00Z,999,13.174,1
946,2021-11-04T20:25:00Z,999,13.174,1
947,2021-11-04T20:30:00Z,1000,13.174,1
948,2021-11-04T20:35:00Z,999,13.174,1
949,2021-11-04T20:40:00Z,1001,13.174,1
950,2021-11-04T20:45:00Z,998,13.174,1
951,2021-11-04T20:50:00Z,998,13.174,1
952,2021-11-04T20:55:00Z,999,13.174,1
953,2021-11-04T21:00:00Z,999,13.174,1
954,2021-11-04T21:05:00Z,998,13.174,1
955,2021-11-04T21:10:00Z,998,13.174,1
956,2021-11-04T21:15:00Z,997,13.174,1
957,2021-11-04T21:20:00Z,996,13.174,1
958,2021-11-04T21:25:00Z,997,13.174,1
959,2021-11-04T21:30:00Z,997,13.174,1
960,2021-11-04T21:35:00Z,997,13.174,1
961,2021-11-04T21:40:00Z,997,13.174,1
962,2021-11-04T21:45:00Z,997,13.174,1
963,2021-11-04T21:50:00Z,996,13.174,1
964,2021-11-04T21:55:00Z,998,13.174,1
965,2021-11-04T22:00:00Z,998,13.174,1
966,2021-11-04T22:05:00Z,997,13.174,1
967,2021-11-04T22:10:00Z,995,13.174,1
968,2021-11-04T22:15:00Z,996,13.174,1
969,2021-11-04T22:20:00Z,997,13.174,1
970,2021-11-04T22:25:00Z,996,13.174,1
971,2021-11-04T22:30:00Z,995,13.174,1
972,2021-11-04T22:35:00Z,995,13.174,1
973,2021-11-04T22:40:00Z,995,13.174,1
974,2021-11-04T22:45:00Z,994,13.174,1
975,2021-11-04T22:50:00Z,995,13.174,1
976,2021-11-04T22:55:00Z,996,13.174,1
977,2021-11-04T23:00:00Z,994,13.174,1
978,2021-11-04T23:05:00Z,995,13.174,1
979,2021-11-04T23:10:00Z,993,13.174,1
980,2021-11-04T23:15:00Z,994,13.174,1
981,2021-11-04T23:20:00Z,994,13.174,1
982,2021-11-04T23:25:00Z,994,13.174,1
983,2021-11-04T23:30:00Z,992,13.174,1
984,2021-11-04T23:35:00Z,991,13.174,1
985,2021-11-04T23:40:00Z,993,13.174,1
986,2021-11-04T23:45:00Z,991,13.174,1
987,2021-11-04T23:50:00Z,993,13.174,1
988,2021-11-04T23:55:00Z,991,13.174,1
989,2021-11-05T00:00:00Z,991,13.174,1
990,2021-11-05T00:05:00Z,991,13.174,1
991,2021-11-05T00:10:00Z,990,13.174,1
992,2021-11-05T00:15:00Z,991,13.174,1
993,2021-11-05T00:20:00Z,990,13.174,1
994,2021-11-05T00:25:00Z,989,13.174,1
995,2021-11-05T00:30:00Z,989,13.174,1
996,2021-11-05T00:35:00Z,989,13.174,1
997,2021-11-05T00:40:00Z,988,13.174,1
998,2021-11-05T00:45:00Z,988,13.174,1
999,2021-11-05T00:50:00Z,988,13.174,1
1000,2021-11-05T00:55:00Z,988,13.174,1
1001,2021-11-05T01:00:00Z,988,13.174,1
1002,2021-11-05T01:05:00Z,988,13.174,1
1003,2021-11-05T01:10:00Z,988,13.174,1
1004,2021-11-05T01:15:00Z,988,13.174,1
1005,2021-11-05T01:20:00Z,988,13.174,1
1006,2021-11-05T01:25:00Z,988,13.174,1
1007,2021-11-05T01:30:00Z,987,13.174,1
1008,2021-11-05T01:35:00Z,988,13.174,1
1009,2021-11-05T01:40:00Z,987,13.174,1
1010,2021-11-05T01:45:00Z,988,13.174,1
1011,2021-11-05T01:50:00Z,987,13.174,1
1012,2021-11-05T01:55:00Z,988,13.174,1
1013,2021-11-05T02:00:00Z,988,13.174,1
1014,2021-11-05T02:05:00Z,988,13.174,1
1015,2021-11-05T02:10:00Z,988,13.174,1
1016,2021-11-05T02:15:00Z,988,13.174,1
1017,2021-11-05T02:20:00Z,988,13.174,1
1018,2021-11-05T02:25:00Z,988,13.174,1
1019,2021-11-05T02:30:00Z,988,13.174,1
1020,2021-11-05T02:35:00Z,989,13.174,1
1021,2021-11-05T02:40:00Z,989,13.174,1
1022,2021-11-05T02:45:00Z,988,12.94,1
1023,2021-11-05T02:45:00Z,988,13.174,1
1024,2021-11-05T02:50:00Z,988,13.174,1
1025,2021-11-05T02:50:00Z,988,12.94,1
1026,2021-11-05T02:55:00Z,988,13.174,1
1027,2021-11-05T02:55:00Z,988,12.94,1
1028,2021-11-05T03:00:00Z,989,13.174,1
1029,2021-11-05T03:00:00Z,989,12.94,1
1030,2021-11-05T03:05:00Z,988,13.174,1
1031,2021-11-05T03:05:00Z,988,12.94,1
1032,2021-11-05T03:10:00Z,988,12.94,1
1033,2021-11-05T03:10:00Z,988,13.174,1
1034,2021-11-05T03:15:00Z,989,12.94,1
1035,2021-11-05T03:15:00Z,989,13.174,1
1036,2021-11-05T03:20:00Z,989,12.94,1
1037,2021-11-05T03:20:00Z,989,13.174,1
1038,2021-11-05T03:25:00Z,989,13.174,1
1039,2021-11-05T03:25:00Z,989,12.94,1
1040,2021-11-05T03:30:00Z,989,12.94,1
1041,2021-11-05T03:30:00Z,989,13.174,1
1042,2021-11-05T03:35:00Z,989,12.94,1
1043,2021-11-05T03:35:00Z,989,13.174,1
1044,2021-11-05T03:40:00Z,989,12.94,1
1045,2021-11-05T03:40:00Z,989,13.174,1
1046,2021-11-05T03:45:00Z,989,12.706,1
1047,2021-11-05T03:45:00Z,989,12.94,1
1048,2021-11-05T03:50:00Z,989,12.706,1
1049,2021-11-05T03:50:00Z,989,12.94,1
1050,2021-11-05T03:55:00Z,990,12.94,1
1051,2021-11-05T03:55:00Z,990,12.706,1
1052,2021-11-05T04:00:00Z,989,12.94,1
1053,2021-11-05T04:00:00Z,989,12.706,1
1054,2021-11-05T04:05:00Z,989,12.706,1
1055,2021-11-05T04:05:00Z,989,12.94,1
1056,2021-11-05T04:10:00Z,989,12.94,1
1057,2021-11-05T04:10:00Z,989,12.706,1
1058,2021-11-05T04:15:00Z,989,12.706,1
1059,2021-11-05T04:15:00Z,989,12.94,1
1060,2021-11-05T04:20:00Z,990,12.94,1
1061,2021-11-05T04:20:00Z,990,12.706,1
1062,2021-11-05T04:25:00Z,990,12.94,1
1063,2021-11-05T04:25:00Z,990,12.706,1
1064,2021-11-05T04:30:00Z,990,12.706,1
1065,2021-11-05T04:30:00Z,990,12.94,1
1066,2021-11-05T04:35:00Z,991,12.706,1
1067,2021-11-05T04:35:00Z,991,12.94,1
1068,2021-11-05T04:40:00Z,990,12.94,1
1069,2021-11-05T04:40:00Z,990,12.706,1
1070,2021-11-05T04:45:00Z,991,12.706,1
1071,2021-11-05T04:50:00Z,991,12.706,1
1072,2021-11-05T04:55:00Z,991,12.706,1
1073,2021-11-05T05:00:00Z,991,12.706,1
1074,2021-11-05T05:05:00Z,991,12.706,1
1075,2021-11-05T05:10:00Z,991,12.706,1
1076,2021-11-05T05:15:00Z,992,12.706,1
1077,2021-11-05T05:20:00Z,992,12.706,1
1078,2021-11-05T05:25:00Z,991,12.706,1
1079,2021-11-05T05:30:00Z,992,12.706,1
1080,2021-11-05T05:35:00Z,992,12.706,1
1081,2021-11-05T05:40:00Z,992,12.706,1
1082,2021-11-05T05:45:00Z,992,12.706,1
1083,2021-11-05T05:50:00Z,992,12.706,1
1084,2021-11-05T05:55:00Z,993,12.706,1
1085,2021-11-05T06:00:00Z,993,12.706,1
1086,2021-11-05T06:05:00Z,993,12.706,1
1087,2021-11-05T06:10:00Z,993,12.706,1
1088,2021-11-05T06:15:00Z,994,12.706,1
1089,2021-11-05T06:20:00Z,994,12.706,1
1090,2021-11-05T06:25:00Z,994,12.706,1
1091,2021-11-05T06:30:00Z,994,12.706,1
1092,2021-11-05T06:35:00Z,994,12.706,1
1093,2021-11-05T06:40:00Z,994,12.706,1
1094,2021-11-05T06:45:00Z,995,12.706,1
1095,2021-11-05T06:50:00Z,994,12.706,1
1096,2021-11-05T06:55:00Z,995,12.706,1
1097,2021-11-05T07:00:00Z,995,12.706,1
1098,2021-11-05T07:05:00Z,995,12.706,1
1099,2021-11-05T07:10:00Z,995,12.706,1
1100,2021-11-05T07:15:00Z,996,12.706,1
1101,2021-11-05T07:20:00Z,996,12.706,1
1102,2021-11-05T07:25:00Z,996,12.706,1
1103,2021-11-05T07:30:00Z,996,12.706,1
1104,2021-11-05T07:35:00Z,996,12.706,1
1105,2021-11-05T07:40:00Z,996,12.706,1
1106,2021-11-05T07:45:00Z,996,12.706,1
1107,2021-11-05T07:50:00Z,996,12.706,1
1108,2021-11-05T07:55:00Z,996,12.706,1
