OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y
-1,26,459,0.081460101556929,8,-156.326799999999992,20.919699999999999,-156.380516199999988,20.858460160000000
-1,26,217,0.084289573023535,9,-156.326799999999992,20.919699999999999,-156.330700000000007,20.835500700000001
-1,26,523,0.084494023457276,10,-156.326799999999992,20.919699999999999,-156.294800000000009,20.841500000000000
-1,27,229,0.009612812285696,1,-156.323000000000008,20.919300000000000,-156.322499999999991,20.928899800000000
-1,27,228,0.015836338201176,2,-156.323000000000008,20.919300000000000,-156.307184900000010,20.920119889999999
-1,27,227,0.023263413006051,3,-156.323000000000008,20.919300000000000,-156.345516900000007,20.913454009999999
-1,27,230,0.032956656383815,4,-156.323000000000008,20.919300000000000,-156.303059999999988,20.893059999999998
-1,27,231,0.042041527089293,5,-156.323000000000008,20.919300000000000,-156.282000000000011,20.910000000000000
-1,27,215,0.052788960292569,6,-156.323000000000008,20.919300000000000,-156.373849400000012,20.905122100000000
-1,27,216,0.055352459455331,7,-156.323000000000008,20.919300000000000,-156.340517699999992,20.866792619999998
-1,27,523,0.082753126829141,8,-156.323000000000008,20.919300000000000,-156.294800000000009,20.841500000000000
-1,27,459,0.083723350349012,9,-156.323000000000008,20.919300000000000,-156.380516199999988,20.858460160000000
-1,27,217,0.084152318331047,10,-156.323000000000008,20.919300000000000,-156.330700000000007,20.835500700000001
-1,28,227,0.008780875394288,1,-156.347499999999997,20.904900000000001,-156.345516900000007,20.913454009999999
-1,28,215,0.026350336027664,2,-156.347499999999997,20.904900000000001,-156.373849400000012,20.905122100000000
-1,28,229,0.034655308396265,3,-156.347499999999997,20.904900000000001,-156.322499999999991,20.928899800000000
-1,28,216,0.038741772336261,4,-156.347499999999997,20.904900000000001,-156.340517699999992,20.866792619999998
-1,28,228,0.043092369853849,5,-156.347499999999997,20.904900000000001,-156.307184900000010,20.920119889999999
-1,28,230,0.045990207653378,6,-156.347499999999997,20.904900000000001,-156.303059999999988,20.893059999999998
-1,28,459,0.056980068459639,7,-156.347499999999997,20.904900000000001,-156.380516199999988,20.858460160000000
-1,28,214,0.064565393207198,8,-156.347499999999997,20.904900000000001,-156.409999999999997,20.888700000000000
-1,28,231,0.065698249596151,9,-156.347499999999997,20.904900000000001,-156.282000000000011,20.910000000000000
-1,28,458,0.067175953852542,10,-156.347499999999997,20.904900000000001,-156.414269999999988,20.897525999999999
-1,29,227,0.004209120655209,1,-156.348700000000008,20.910699999999999,-156.345516900000007,20.913454009999999
-1,29,215,0.025760537431703,2,-156.348700000000008,20.910699999999999,-156.373849400000012,20.905122100000000
-1,29,229,0.031900983057595,3,-156.348700000000008,20.910699999999999,-156.322499999999991,20.928899800000000
-1,29,228,0.042570387073903,4,-156.348700000000008,20.910699999999999,-156.307184900000010,20.920119889999999
-1,29,216,0.044663274082345,5,-156.348700000000008,20.910699999999999,-156.340517699999992,20.866792619999998
-1,29,230,0.048930350499479,6,-156.348700000000008,20.910699999999999,-156.303059999999988,20.893059999999998
-1,29,459,0.061165933865708,7,-156.348700000000008,20.910699999999999,-156.380516199999988,20.858460160000000
-1,29,214,0.065128258075881,8,-156.348700000000008,20.910699999999999,-156.409999999999997,20.888700000000000
-1,29,231,0.066703673062281,9,-156.348700000000008,20.910699999999999,-156.282000000000011,20.910000000000000
-1,29,458,0.066880334747946,10,-156.348700000000008,20.910699999999999,-156.414269999999988,20.897525999999999
-1,30,265,0.002110638223302,1,-157.815499999999986,21.297599999999999,-157.816701700000010,21.299335140000000
-1,30,262,0.005184701589130,2,-157.815499999999986,21.297599999999999,-157.812722199999996,21.293222220000001
-1,30,263,0.008155749522489,3,-157.815499999999986,21.297599999999999,-157.815555600000010,21.289444440000000
-1,30,264,0.012867144013821,4,-157.815499999999986,21.297599999999999,-157.814757100000008,21.310445680000001
-1,30,260,0.014081193131269,5,-157.815499999999986,21.297599999999999,-157.829299999999989,21.300400000000000
-1,30,259,0.016759413300690,6,-157.815499999999986,21.297599999999999,-157.830590500000000,21.304890730000000
-1,30,272,0.021194631404193,7,-157.815499999999986,21.297599999999999,-157.794399999999996,21.299600600000002
-1,30,536,0.023503404008766,8,-157.815499999999986,21.297599999999999,-157.792000000000002,21.297999999999998
-1,30,268,0.025893210550304,9,-157.815499999999986,21.297599999999999,-157.818091699999997,21.271836820000001
-1,30,271,0.030186776680030,10,-157.815499999999986,21.297599999999999,-157.785313300000013,21.297668040000001
